기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,아파트_평균_면적,아파트_평균_시가
2020,1,A,골목상권,1000211,천호대로45길,29,248,12,,,,26,193,41,,,,,46,149572890
2020,2,A,골목상권,1000210,천호대로17길,20,429,73,1,1,,47,160,297,,,,,50,144781403
2020,1,A,골목상권,1000210,천호대로17길,20,429,73,1,1,,47,160,297,,,,,50,144781403
2020,2,A,골목상권,1000209,천호대로12길,6,50,2,,,,,50,2,,,,,47,179195833
2020,1,A,골목상권,1000209,천호대로12길,6,50,2,,,,,50,2,,,,,47,179195833
2020,2,A,골목상권,1000208,천장산로7길,11,82,19,4,,,35,51,16,3,,,,50,147707806
2020,1,A,골목상권,1000208,천장산로7길,11,82,19,4,,,35,51,16,3,,,,50,147707806
2020,2,A,골목상권,1000207,제기로5길,13,96,19,1,,,39,74,3,,,,,48,116654365
2020,1,A,골목상권,1000207,제기로5길,13,96,19,1,,,39,74,3,,,,,48,116654365
2020,2,A,골목상권,1000206,제기로21길,7,33,3,,,,18,18,,,,,,45,98267857
2020,1,A,골목상권,1000206,제기로21길,7,33,3,,,,18,18,,,,,,45,98267857
2020,2,A,골목상권,1000205,전농로4길,4,20,11,,,,3,21,7,,,,,56,151066964
2020,1,A,골목상권,1000205,전농로4길,4,20,11,,,,3,21,7,,,,,56,151066964
2020,2,A,골목상권,1000204,전농로3길,6,36,12,1,,,7,29,13,,,,,58,162114796
2020,1,A,골목상권,1000204,전농로3길,6,36,12,1,,,7,29,13,,,,,58,162114796
2020,2,A,골목상권,1000203,전농로29길,6,39,11,,,,2,37,11,,,,,61,178806481
2020,1,A,골목상권,1000203,전농로29길,6,39,11,,,,2,37,11,,,,,61,178806481
2020,2,A,골목상권,1000202,장한로8길,31,322,355,,,,19,243,354,61,,,,57,191316567
2020,1,A,골목상권,1000202,장한로8길,31,322,355,,,,19,243,354,61,,,,57,191316567
2020,2,A,골목상권,1000201,장한로5길,21,250,211,1,,,50,156,129,127,,,,51,173457091
2020,1,A,골목상권,1000201,장한로5길,21,250,211,1,,,50,156,129,127,,,,51,173457091
2020,2,A,골목상권,1000200,장한로27길,11,97,24,,,,29,65,27,,,,,47,148638528
2020,1,A,골목상권,1000200,장한로27길,11,97,24,,,,29,65,27,,,,,47,148638528
2020,2,A,골목상권,1000199,장한로27가길,18,224,41,17,,,11,170,100,1,,,,55,178519155
2020,1,A,골목상권,1000199,장한로27가길,18,224,41,17,,,11,170,100,1,,,,55,178519155
2020,2,A,골목상권,1000198,장한로26길,8,60,551,113,59,,,12,215,147,373,36,,89,313631420
2020,1,A,골목상권,1000198,장한로26길,8,60,551,113,59,,,12,215,147,373,36,,89,313631420
2020,2,A,골목상권,1000197,장한로26가길,17,310,137,13,,,85,107,248,20,,,,51,187786381
2020,1,A,골목상권,1000197,장한로26가길,17,310,137,13,,,85,107,248,20,,,,51,187786381
2020,2,A,골목상권,1000196,장한로25길,7,111,22,,,,3,68,15,47,,,,47,176924771
2020,1,A,골목상권,1000196,장한로25길,7,111,22,,,,3,68,15,47,,,,47,176924771
2020,2,A,골목상권,1000195,장한로14길,11,76,248,45,,,25,36,134,174,,,,67,218345368
2020,1,A,골목상권,1000195,장한로14길,11,76,248,45,,,25,36,134,174,,,,67,218345368
2020,2,A,골목상권,1000194,이문로42길,16,86,14,,,,18,43,39,,,,,52,178229894
2020,1,A,골목상권,1000194,이문로42길,16,86,14,,,,18,43,39,,,,,52,178229894
2020,2,A,골목상권,1000193,왕산로43길,19,126,297,90,,,69,77,17,157,193,,,58,165723523
2020,1,A,골목상권,1000193,왕산로43길,19,126,297,90,,,69,77,17,157,193,,,58,165723523
2020,2,A,골목상권,1000192,왕산로33길,6,49,1,,,,5,33,12,,,,,44,152592262
2020,1,A,골목상권,1000192,왕산로33길,6,49,1,,,,5,33,12,,,,,44,152592262
2020,2,A,골목상권,1000191,왕산로32길,12,129,1,2,,,39,75,18,,,,,42,154612149
2020,1,A,골목상권,1000191,왕산로32길,12,129,1,2,,,39,75,18,,,,,42,154612149
2020,2,A,골목상권,1000190,약령시로17길,7,44,24,,,,3,35,30,,,,,53,183215625
2020,1,A,골목상권,1000190,약령시로17길,7,44,24,,,,3,35,30,,,,,53,183215625
2020,2,A,골목상권,1000189,서울시립대로4길,16,271,19,62,8,,31,81,138,68,8,34,,56,221689183
2020,1,A,골목상권,1000189,서울시립대로4길,16,271,19,62,8,,31,81,138,68,8,34,,56,221689183
2020,2,A,골목상권,1000188,서울시립대로29길,66,515,225,12,,,255,266,206,24,1,,,49,133359932
2020,1,A,골목상권,1000188,서울시립대로29길,66,515,225,12,,,255,266,206,24,1,,,49,133359932
2020,2,A,골목상권,1000187,서울시립대로16길,20,138,54,3,,1,9,120,22,17,6,22,,57,188465344
2020,1,A,골목상권,1000187,서울시립대로16길,20,138,54,3,,1,9,120,22,17,6,22,,57,188465344
2020,2,A,골목상권,1000186,사가정로2길,5,92,84,,,,6,19,,,37,114,,51,236600558
2020,1,A,골목상권,1000186,사가정로2길,5,92,84,,,,6,19,,,37,114,,51,236600558
2020,2,A,골목상권,1000185,사가정로23가길,19,247,212,12,,,22,122,322,5,,,,60,188850497
2020,1,A,골목상권,1000185,사가정로23가길,19,247,212,12,,,22,122,322,5,,,,60,188850497
2020,2,A,골목상권,1000184,사가정로13길,10,71,4,1,,1,13,51,12,1,,,,50,156495101
2020,1,A,골목상권,1000184,사가정로13길,10,71,4,1,,1,13,51,12,1,,,,50,156495101
2020,2,A,골목상권,1000183,무학로45길,19,98,57,2,,,46,108,3,,,,,60,135698036
2020,1,A,골목상권,1000183,무학로45길,19,98,57,2,,,46,108,3,,,,,60,135698036
2020,2,A,골목상권,1000182,무학로16길,13,239,69,,,,32,55,164,57,,,,50,179458840
2020,1,A,골목상권,1000182,무학로16길,13,239,69,,,,32,55,164,57,,,,50,179458840
2020,2,A,골목상권,1000181,망우로21길,4,56,76,30,,,32,5,20,94,11,,,52,207921429
2020,1,A,골목상권,1000181,망우로21길,4,56,76,30,,,32,5,20,94,11,,,52,207921429
2020,2,A,골목상권,1000180,망우로18길,13,128,6,1,,,71,60,4,,,,,43,112631351
2020,1,A,골목상권,1000180,망우로18길,13,128,6,1,,,71,60,4,,,,,43,112631351
2020,2,A,골목상권,1000179,망우로18가길,27,255,31,,,,160,126,,,,,,45,110336685
2020,1,A,골목상권,1000179,망우로18가길,27,255,31,,,,160,126,,,,,,45,110336685
2020,2,A,골목상권,1000178,답십리로72길,19,259,30,4,1,1,29,172,92,2,,,,50,173925842
2020,1,A,골목상권,1000178,답십리로72길,19,259,30,4,1,1,29,172,92,2,,,,50,173925842
2020,2,A,골목상권,1000177,답십리로69길,18,307,201,15,,,3,138,295,87,,,,54,199480053
2020,1,A,골목상권,1000177,답십리로69길,18,307,201,15,,,3,138,295,87,,,,54,199480053
2020,2,A,골목상권,1000176,답십리로68길,43,750,161,,12,,36,431,444,12,,,,50,184379136
2020,1,A,골목상권,1000176,답십리로68길,43,750,161,,12,,36,431,444,12,,,,50,184379136
2020,2,A,골목상권,1000175,답십리로64길,26,205,104,1,,,22,248,40,,,,,53,159018013
2020,1,A,골목상권,1000175,답십리로64길,26,205,104,1,,,22,248,40,,,,,53,159018013
2020,2,A,골목상권,1000174,답십리로63길,18,130,15,11,5,,62,80,19,,,,,46,122175198
2020,1,A,골목상권,1000174,답십리로63길,18,130,15,11,5,,62,80,19,,,,,46,122175198
2020,2,A,골목상권,1000173,답십리로60길,15,109,33,,,,30,92,20,,,,,57,140766013
2020,1,A,골목상권,1000173,답십리로60길,15,109,33,,,,30,92,20,,,,,57,140766013
2020,2,A,골목상권,1000172,답십리로56길,11,222,20,1,2,,20,70,19,136,,,,55,170290479
2020,1,A,골목상권,1000172,답십리로56길,11,222,20,1,2,,20,70,19,136,,,,55,170290479
2020,2,A,골목상권,1000171,답십리로23길,9,113,58,,,,49,28,6,,6,82,,40,186320415
2020,1,A,골목상권,1000171,답십리로23길,9,113,58,,,,49,28,6,,6,82,,40,186320415
2020,2,A,골목상권,1000170,난계로30길,3,95,3,1,,,,99,,,,,,51,134372222
2020,1,A,골목상권,1000170,난계로30길,3,95,3,1,,,,99,,,,,,51,134372222
2020,2,A,골목상권,1000169,경희대로4길,2,19,2,1,,,17,4,1,,,,,48,88116071
2020,1,A,골목상권,1000169,경희대로4길,2,19,2,1,,,17,4,1,,,,,48,88116071
2020,2,A,골목상권,1000168,경희대로3길,5,86,1,1,,,71,15,2,,,,,34,88890212
2020,1,A,골목상권,1000168,경희대로3길,5,86,1,1,,,71,15,2,,,,,34,88890212
2020,2,A,골목상권,1000167,천호대로129길,85,506,263,2,2,,58,384,327,3,1,,,59,183648936
2020,1,A,골목상권,1000167,천호대로129길,85,506,263,2,2,,58,384,327,3,1,,,59,183648936
2020,2,A,골목상권,1000166,천호대로123길,50,414,97,2,1,,18,316,178,2,,,,53,183058119
2020,1,A,골목상권,1000166,천호대로123길,50,414,97,2,1,,18,316,178,2,,,,53,183058119
2020,2,A,골목상권,1000165,천호대로109길,62,418,133,2,,,73,317,158,5,,,,50,168674438
2020,1,A,골목상권,1000165,천호대로109길,62,418,133,2,,,73,317,158,5,,,,50,168674438
2020,2,A,골목상권,1000164,자양번영로3길,42,385,243,17,,2,2,203,182,121,59,60,20,58,245146820
2020,1,A,골목상권,1000164,자양번영로3길,42,385,243,17,,2,2,203,182,121,59,60,20,58,245146820
2020,2,A,골목상권,1000163,자양로53길,50,302,90,13,,,18,223,156,8,,,,55,179149883
2020,1,A,골목상권,1000163,자양로53길,50,302,90,13,,,18,223,156,8,,,,55,179149883
2020,2,A,골목상권,1000162,자양로50길,96,548,335,27,,,68,480,318,44,,,,62,188637758
2020,1,A,골목상권,1000162,자양로50길,96,548,335,27,,,68,480,318,44,,,,62,188637758
2020,2,A,골목상권,1000161,자양로45길,50,335,86,3,,,37,215,171,1,,,,55,181215988
2020,1,A,골목상권,1000161,자양로45길,50,335,86,3,,,37,215,171,1,,,,55,181215988
2020,2,A,골목상권,1000160,자양로26길,53,373,115,7,,,76,237,109,19,54,,,50,168675229
2020,1,A,골목상권,1000160,자양로26길,53,373,115,7,,,76,237,109,19,54,,,50,168675229
2020,2,A,골목상권,1000159,자양로15길,39,343,19,1,,,28,205,128,2,,,,43,178241743
2020,1,A,골목상권,1000159,자양로15길,39,343,19,1,,,28,205,128,2,,,,43,178241743
2020,2,A,골목상권,1000158,자양로11길,52,383,46,3,,1,78,209,141,4,,1,,48,176844360
2020,1,A,골목상권,1000158,자양로11길,52,383,46,3,,1,78,209,141,4,,1,,48,176844360
2020,2,A,골목상권,1000157,용마산로3길,72,487,180,6,1,,54,370,219,30,1,,,53,174348255
2020,1,A,골목상권,1000157,용마산로3길,72,487,180,6,1,,54,370,219,30,1,,,53,174348255
2020,2,A,골목상권,1000156,용마산로21길,83,581,142,7,,,47,425,256,2,,,,51,175779422
2020,1,A,골목상권,1000156,용마산로21길,83,581,142,7,,,47,425,256,2,,,,51,175779422
2020,2,A,골목상권,1000155,아차산로78길,20,124,328,,1,18,7,81,64,57,146,108,8,58,239367137
2020,1,A,골목상권,1000155,아차산로78길,20,124,328,,1,18,7,81,64,57,146,108,8,58,239367137
2020,2,A,골목상권,1000154,아차산로65길,62,455,222,30,15,1,112,271,202,84,54,,,55,185653635
2020,1,A,골목상권,1000154,아차산로65길,62,455,222,30,15,1,112,271,202,84,54,,,55,185653635
2020,2,A,골목상권,1000153,아차산로55길,60,400,99,5,,,102,317,79,6,,,,47,146941571
2020,1,A,골목상권,1000153,아차산로55길,60,400,99,5,,,102,317,79,6,,,,47,146941571
2020,2,A,골목상권,1000152,아차산로51길,29,234,26,1,,,52,153,55,1,,,,40,151105213
2020,1,A,골목상권,1000152,아차산로51길,29,234,26,1,,,52,153,55,1,,,,40,151105213
2020,2,A,골목상권,1000151,아차산로40길,51,370,76,7,,,25,201,214,13,,,,48,187247719
2020,1,A,골목상권,1000151,아차산로40길,51,370,76,7,,,25,201,214,13,,,,48,187247719
2020,2,A,골목상권,1000150,면목로17길,48,352,70,4,,,40,295,91,,,,,50,164976068
2020,1,A,골목상권,1000150,면목로17길,48,352,70,4,,,40,295,91,,,,,50,164976068
2020,2,A,골목상권,1000149,뚝섬로64길,55,356,120,2,,,16,252,164,46,,,,49,199496308
2020,1,A,골목상권,1000149,뚝섬로64길,55,356,120,2,,,16,252,164,46,,,,49,199496308
2020,2,A,골목상권,1000148,뚝섬로58길,72,513,128,27,28,,26,280,287,57,18,28,,52,203996436
2020,1,A,골목상권,1000148,뚝섬로58길,72,513,128,27,28,,26,280,287,57,18,28,,52,203996436
2020,2,A,골목상권,1000147,뚝섬로54길,92,556,158,3,22,,18,339,345,18,19,,,54,205955422
2020,1,A,골목상권,1000147,뚝섬로54길,92,556,158,3,22,,18,339,345,18,19,,,54,205955422
2020,2,A,골목상권,1000146,뚝섬로48길,58,435,39,6,,,44,225,169,42,,,,47,194721332
2020,1,A,골목상권,1000146,뚝섬로48길,58,435,39,6,,,44,225,169,42,,,,47,194721332
2020,2,A,골목상권,1000145,뚝섬로24길,24,272,63,12,1,,20,189,72,66,1,,,46,200911146
2020,1,A,골목상권,1000145,뚝섬로24길,24,272,63,12,1,,20,189,72,66,1,,,46,200911146
2020,2,A,골목상권,1000144,뚝섬로23길,17,170,62,,,,42,50,131,9,,,,47,202676401
2020,1,A,골목상권,1000144,뚝섬로23길,17,170,62,,,,42,50,131,9,,,,47,202676401
2020,2,A,골목상권,1000143,동일로24길,14,254,125,,,,65,51,14,138,111,,,42,174247629
2020,1,A,골목상권,1000143,동일로24길,14,254,125,,,,65,51,14,138,111,,,42,174247629
2020,2,A,골목상권,1000142,동일로18길,16,215,37,,,,99,61,44,48,,,,41,173795004
2020,1,A,골목상권,1000142,동일로18길,16,215,37,,,,99,61,44,48,,,,41,173795004
2020,2,A,골목상권,1000141,능동로4길,12,187,461,78,47,1,,13,59,37,120,233,312,75,405785926
2020,1,A,골목상권,1000141,능동로4길,12,187,461,78,47,1,,13,59,37,120,233,312,75,405785926
2020,2,A,골목상권,1000140,능동로3길,9,118,268,3,,,6,34,9,131,198,11,,53,255640555
2020,1,A,골목상권,1000140,능동로3길,9,118,268,3,,,6,34,9,131,198,11,,53,255640555
2020,2,A,골목상권,1000139,능동로34길,73,601,98,1,3,,121,335,207,36,3,1,,44,182099013
2020,1,A,골목상권,1000139,능동로34길,73,601,98,1,3,,121,335,207,36,3,1,,44,182099013
2020,2,A,골목상권,1000138,능동로19길,20,787,35,25,,,245,516,79,7,,,,27,116870336
2020,1,A,골목상권,1000138,능동로19길,20,787,35,25,,,245,516,79,7,,,,27,116870336
2020,2,A,골목상권,1000137,능동로13길,47,410,59,4,,,205,196,69,3,,,,39,135774809
2020,1,A,골목상권,1000137,능동로13길,47,410,59,4,,,205,196,69,3,,,,39,135774809
2020,2,A,골목상권,1000136,긴고랑로9길,24,177,21,2,,,30,131,37,2,,,,50,157517251
2020,1,A,골목상권,1000136,긴고랑로9길,24,177,21,2,,,30,131,37,2,,,,50,157517251
2020,2,A,골목상권,1000135,긴고랑로8길,54,394,82,7,,,31,306,121,25,,,,47,167514174
2020,1,A,골목상권,1000135,긴고랑로8길,54,394,82,7,,,31,306,121,25,,,,47,167514174
2020,2,A,골목상권,1000134,긴고랑로7길,53,472,46,13,17,,34,382,117,15,,,,48,163819337
2020,1,A,골목상권,1000134,긴고랑로7길,53,472,46,13,17,,34,382,117,15,,,,48,163819337
2020,2,A,골목상권,1000133,긴고랑로20길,66,490,66,8,,,113,276,173,2,,,,50,167830200
2020,1,A,골목상권,1000133,긴고랑로20길,66,490,66,8,,,113,276,173,2,,,,50,167830200
2020,2,A,골목상권,1000132,광나루로52길,89,676,198,8,2,,140,492,243,8,1,,,53,165295241
2020,1,A,골목상권,1000132,광나루로52길,89,676,198,8,2,,140,492,243,8,1,,,53,165295241
2020,2,A,골목상권,1000131,광나루로40길,69,518,98,15,1,,89,363,178,2,,,,49,164426530
2020,1,A,골목상권,1000131,광나루로40길,69,518,98,15,1,,89,363,178,2,,,,49,164426530
2020,2,A,골목상권,1000130,광나루로37길,11,75,20,,,,3,67,25,,,,,52,183769192
2020,1,A,골목상권,1000130,광나루로37길,11,75,20,,,,3,67,25,,,,,52,183769192
2020,2,A,골목상권,1000129,광나루로36길,39,304,51,4,,,23,215,118,3,,,,51,174693738
2020,1,A,골목상권,1000129,광나루로36길,39,304,51,4,,,23,215,118,3,,,,51,174693738
2020,2,A,골목상권,1000128,광나루로24길,4,24,,,,,8,16,,,,,,44,108093750
2020,1,A,골목상권,1000128,광나루로24길,4,24,,,,,8,16,,,,,,44,108093750
2020,2,A,골목상권,1000127,광나루로12길,38,509,14,,,,248,212,63,,,,,27,128876267
2020,1,A,골목상권,1000127,광나루로12길,38,509,14,,,,248,212,63,,,,,27,128876267
2020,2,A,골목상권,1000126,한림말길,10,90,119,,,,20,34,41,31,18,,65,58,214759641
2020,1,A,골목상권,1000126,한림말길,10,90,119,,,,20,34,41,31,18,,65,58,214759641
2020,2,A,골목상권,1000125,한림말3길,6,71,25,1,,,3,69,10,15,,,,57,188183413
2020,1,A,골목상권,1000125,한림말3길,6,71,25,1,,,3,69,10,15,,,,57,188183413
2020,2,A,골목상권,1000124,청계천로10나길,9,50,10,,,,6,44,10,,,,,46,151811243
2020,1,A,골목상권,1000124,청계천로10나길,9,50,10,,,,6,44,10,,,,,46,151811243
2020,2,A,골목상권,1000123,장터길,52,325,19,1,,,49,246,48,2,,,,47,148435447
2020,1,A,골목상권,1000123,장터길,52,325,19,1,,,49,246,48,2,,,,47,148435447
2020,2,A,골목상권,1000122,용답중앙길,8,27,26,1,,,,11,26,17,,,,65,247317212
2020,1,A,골목상권,1000122,용답중앙길,8,27,26,1,,,,11,26,17,,,,65,247317212
2020,2,A,골목상권,1000121,용답29길,11,138,72,,,,93,49,5,63,,,,48,147585270
2020,1,A,골목상권,1000121,용답29길,11,138,72,,,,93,49,5,63,,,,48,147585270
2020,2,A,골목상권,1000120,왕십리로6길,11,184,142,4,,,6,47,45,84,119,29,,50,255217692
2020,1,A,골목상권,1000120,왕십리로6길,11,184,142,4,,,6,47,45,84,119,29,,50,255217692
2020,2,A,골목상권,1000119,왕십리로31길,15,114,97,71,,,16,75,81,37,73,,,55,188575904
2020,1,A,골목상권,1000119,왕십리로31길,15,114,97,71,,,16,75,81,37,73,,,55,188575904
2020,2,A,골목상권,1000118,왕십리로26길,17,220,235,1,,,157,72,35,,192,,,48,167853378
2020,1,A,골목상권,1000118,왕십리로26길,17,220,235,1,,,157,72,35,,192,,,48,167853378
2020,2,A,골목상권,1000117,왕십리로21길,26,201,47,,,,28,148,66,6,,,,49,163697068
2020,1,A,골목상권,1000117,왕십리로21길,26,201,47,,,,28,148,66,6,,,,49,163697068
2020,2,A,골목상권,1000116,왕십리로14길,12,220,159,,,,69,38,12,81,56,47,76,47,311244981
2020,1,A,골목상권,1000116,왕십리로14길,12,220,159,,,,69,38,12,81,56,47,76,47,311244981
2020,2,A,골목상권,1000115,아차산로5길,25,355,129,,,,59,159,58,132,76,,,38,173323871
2020,1,A,골목상권,1000115,아차산로5길,25,355,129,,,,59,159,58,132,76,,,38,173323871
2020,2,A,골목상권,1000113,아차산로11길,1,,49,,,,,,6,43,,,,78,330122449
2020,1,A,골목상권,1000113,아차산로11길,1,,49,,,,,,6,43,,,,78,330122449
2020,2,A,골목상권,1000112,송정4가길,18,138,24,,,,41,79,42,,,,,41,150182596
2020,1,A,골목상권,1000112,송정4가길,18,138,24,,,,41,79,42,,,,,41,150182596
2020,2,A,골목상권,1000111,송정12라길,9,93,,,,,3,40,50,,,,,47,183501764
2020,1,A,골목상권,1000111,송정12라길,9,93,,,,,3,40,50,,,,,47,183501764
2020,2,A,골목상권,1000110,성수일로6길,5,38,15,,,,8,14,24,7,,,,60,255143939
2020,1,A,골목상권,1000110,성수일로6길,5,38,15,,,,8,14,24,7,,,,60,255143939
2020,2,A,골목상권,1000109,성수이로7길,14,123,24,,,,31,71,21,24,,,,40,182138339
2020,1,A,골목상권,1000109,성수이로7길,14,123,24,,,,31,71,21,24,,,,40,182138339
2020,2,A,골목상권,1000107,성덕정길,26,178,53,3,1,,,9,52,64,28,63,19,54,427008153
2020,1,A,골목상권,1000107,성덕정길,26,178,53,3,1,,,9,52,64,28,63,19,54,427008153
2020,2,A,골목상권,1000106,성덕정17길,26,220,67,4,1,1,,8,45,81,97,59,3,58,401246640
2020,1,A,골목상권,1000106,성덕정17길,26,220,67,4,1,1,,8,45,81,97,59,3,58,401246640
2020,2,A,골목상권,1000105,서울숲2길,12,99,75,5,,,,11,9,33,72,22,32,62,381514397
2020,1,A,골목상권,1000105,서울숲2길,12,99,75,5,,,,11,9,33,72,22,32,62,381514397
2020,2,A,골목상권,1000104,상원길,4,24,101,,,,,14,10,10,91,,,56,265336490
2020,1,A,골목상권,1000104,상원길,4,24,101,,,,,14,10,10,91,,,56,265336490
2020,2,A,골목상권,1000103,상원12길,6,227,69,18,,,5,18,20,162,69,40,,53,230124577
2020,1,A,골목상권,1000103,상원12길,6,227,69,18,,,5,18,20,162,69,40,,53,230124577
2020,2,A,골목상권,1000102,사근동길,23,342,6,2,1,,197,144,8,2,,,,32,93496148
2020,1,A,골목상권,1000102,사근동길,23,342,6,2,1,,197,144,8,2,,,,32,93496148
2020,2,A,골목상권,1000101,무학봉길,6,21,248,,,,5,11,13,102,10,128,,65,282683924
2020,1,A,골목상권,1000101,무학봉길,6,21,248,,,,5,11,13,102,10,128,,65,282683924
2020,2,A,골목상권,1000100,무학봉28길,5,116,2,,,,76,39,3,,,,,35,135957998
2020,1,A,골목상권,1000100,무학봉28길,5,116,2,,,,76,39,3,,,,,35,135957998
2020,2,A,골목상권,1000099,무학로6길,8,124,19,,,,39,77,27,,,,,37,155219640
2020,1,A,골목상권,1000099,무학로6길,8,124,19,,,,39,77,27,,,,,37,155219640
2020,2,A,골목상권,1000098,무수막길,19,112,110,,,,13,32,75,6,2,55,39,63,221715774
2020,1,A,골목상권,1000098,무수막길,19,112,110,,,,13,32,75,6,2,55,39,63,221715774
2020,2,A,골목상권,1000097,매봉길,9,831,1053,99,,,2,40,1,1,,409,1530,71,599287898
2020,1,A,골목상권,1000097,매봉길,9,831,1053,99,,,2,40,1,1,,409,1530,71,599287898
2020,2,A,골목상권,1000096,마조로1길,26,163,91,5,1,,131,48,54,27,,,,54,149740447
2020,1,A,골목상권,1000096,마조로1길,26,163,91,5,1,,131,48,54,27,,,,54,149740447
2020,2,A,골목상권,1000095,마조로16길,20,162,283,33,7,,41,96,84,52,212,,,67,228218098
2020,1,A,골목상권,1000095,마조로16길,20,162,283,33,7,,41,96,84,52,212,,,67,228218098
2020,2,A,골목상권,1000094,마장로39길,7,68,133,10,1,2,,20,148,14,32,,,66,261575022
2020,1,A,골목상권,1000094,마장로39길,7,68,133,10,1,2,,20,148,14,32,,,66,261575022
2020,2,A,골목상권,1000093,마장로27길,10,104,7,,,,38,65,8,,,,,41,140662018
2020,1,A,골목상권,1000093,마장로27길,10,104,7,,,,38,65,8,,,,,41,140662018
