기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,당월_매출_건수,점포수,당월_매출금액/점포수,당월_매출건수/점포수,총_유동인구_수,총_직장_인구_수,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,시군구_코드
2020,2,A,골목상권,1000869,서초대로15길,HH,정체,129,58,2814888284.0,50066,50,56297765.68,1001.32,613407,467,2087,120,50,299292983,11650
2020,2,A,골목상권,1000868,사평대로57길,LL,다이나믹,96,43,1534058165.0,157375,43,35675771.27906977,3659.8837209302324,479205,65,1159,23,45,216280545,11650
2020,2,A,골목상권,1000867,사평대로26길,HH,정체,124,57,6025422009.0,249286,83,72595445.89156626,3003.4457831325303,191747,509,187,3,155,934746667,11650
2020,2,A,골목상권,1000866,사평대로22길,LL,다이나믹,106,51,23523064660.0,837867,204,115309140.49019608,4107.191176470588,485670,1697,1556,53,97,419103153,11650
2020,2,A,골목상권,1000865,사임당로17길,LL,다이나믹,107,52,5794316440.0,202561,80,72428955.5,2532.0125,509683,1939,1059,19,77,336774809,11650
2020,2,A,골목상권,1000864,방배로42길,LH,상권확장,100,54,6352228654.0,146192,100,63522286.54,1461.92,332734,861,993,25,77,366792906,11650
2020,2,A,골목상권,1000863,방배로35길,HL,상권축소,122,53,9898015548.0,461954,172,57546602.02325582,2685.779069767442,631829,1137,1439,39,60,343490910,11650
2020,2,A,골목상권,1000862,방배로18길,LH,상권확장,103,56,5273294479.0,102772,47,112197754.87234043,2186.6382978723404,517111,873,1666,46,46,243137822,11650
2020,2,A,골목상권,1000861,반포대로9길,HL,상권축소,122,49,6848136419.0,203231,105,65220346.84761905,1935.5333333333333,410639,538,1502,44,63,300031206,11650
2020,2,A,골목상권,1000860,바우뫼로39길,HL,상권축소,120,47,4433901031.0,384114,102,43469617.950980395,3765.823529411765,645796,2648,2773,55,71,307363950,11650
2020,2,A,골목상권,1000859,마방로2길,HL,상권축소,115,52,7299192911.0,407528,132,55296915.99242424,3087.3333333333335,454904,3582,1469,38,59,285280921,11650
2020,2,A,골목상권,1000858,방배천로4안길,LL,다이나믹,99,53,4720488309.0,218383,114,41407792.184210524,1915.640350877193,220494,959,1209,39,54,287188288,11650
2020,2,A,골목상권,1000857,동산로19길,LL,다이나믹,110,50,6988229922.0,222988,76,91950393.71052632,2934.0526315789475,662397,1276,1980,52,49,235034098,11650
2020,2,A,골목상권,1000856,동산로10길,HH,정체,130,55,5067925297.0,325371,97,52246652.546391755,3354.340206185567,580652,2158,3259,82,63,289146696,11650
2020,2,A,골목상권,1000855,동광로39길,LL,다이나믹,93,48,9872164742.0,321456,102,96785928.84313725,3151.529411764706,691380,1227,1713,49,109,522705757,11650
2020,2,A,골목상권,1000854,동광로1길,HH,정체,117,58,8194938556.0,121912,161,50900239.47826087,757.2173913043479,771533,2565,3354,79,57,276319946,11650
2020,2,A,골목상권,1000853,동광로12길,HL,상권축소,139,51,4215094283.0,227066,68,61986680.63235294,3339.205882352941,695358,1237,1352,21,57,309966753,11650
2020,2,A,골목상권,1000852,논현로27길,HL,상권축소,116,54,10619139356.0,365713,167,63587660.81437126,2189.8982035928143,549261,2808,1740,31,49,197132530,11650
2020,2,A,골목상권,1000851,논현로1길,HL,상권축소,120,54,4638959401.0,123817,81,57271103.71604938,1528.6049382716049,358231,1227,3092,83,60,283767762,11650
2020,2,A,골목상권,1000850,남부순환로339길,HL,상권축소,113,47,4218169873.0,237888,83,50821323.77108434,2866.120481927711,507583,1451,1518,44,59,280835792,11650
2020,2,A,골목상권,1000849,남부순환로325길,HL,상권축소,126,52,12151702270.0,481334,138,88055813.55072464,3487.927536231884,757798,1477,2415,21,72,397659406,11650
2020,2,A,골목상권,1000848,남부순환로317길,HH,정체,138,60,8127268270.0,361832,107,75955778.22429906,3381.607476635514,491516,2386,1689,45,76,323767524,11650
2020,2,A,골목상권,1000847,고무래로8길,LL,다이나믹,109,49,31961295504.0,880542,289,110592718.00692041,3046.8581314878893,1294612,5479,1948,17,118,651750685,11650
2020,2,A,골목상권,1000846,강남대로8길,LL,다이나믹,107,53,13808525931.0,519238,224,61645205.04910714,2318.026785714286,1441151,1850,3544,88,49,234811757,11650
2020,2,A,골목상권,1000845,강남대로34길,LL,다이나믹,111,48,6850544355.0,440760,137,50003973.39416058,3217.2262773722628,735781,1734,2627,61,55,232053631,11650
2020,2,A,골목상권,1000844,강남대로23길,HL,상권축소,119,54,10159174368.0,340283,77,131937329.45454545,4419.25974025974,318346,2897,1038,32,63,282543717,11650
2020,2,A,골목상권,1000843,소담길,HH,정체,161,72,2051330111.0,133838,28,73261789.67857143,4779.928571428572,702101,14,683,3,64,161444444,11620
2020,2,A,골목상권,1000842,원신길,HH,정체,129,63,1581553818.0,123129,41,38574483.36585366,3003.1463414634145,345352,22,1297,8,56,152784558,11620
2020,2,A,골목상권,1000840,양산길,HH,정체,144,58,2385415011.0,85917,42,56795595.5,2045.642857142857,289797,11,1508,3,46,146185649,11620
2020,2,A,골목상권,1000839,호암로24길,LL,다이나믹,97,48,20181311751.0,2240260,399,50579728.69924812,5614.68671679198,2053978,1218,2774,5,37,124411905,11620
2020,2,A,골목상권,1000838,호암로20길,LH,상권확장,107,57,2617616421.0,347504,65,40271021.86153846,5346.215384615384,1634523,186,2909,17,58,124766073,11620
2020,2,A,골목상권,1000837,행운길,LL,다이나믹,101,48,6637665211.0,452969,134,49534815.00746269,3380.365671641791,1539870,557,4856,52,51,134333564,11620
2020,2,A,골목상권,1000836,행운1길,LL,다이나믹,102,51,4291824786.0,246552,73,58792120.35616438,3377.4246575342468,823590,250,3282,26,51,158485045,11620
2020,2,A,골목상권,1000835,청림3길,LH,상권확장,104,59,2478351337.0,215688,66,37550777.833333336,3268.0,1113629,167,4051,32,48,126585558,11620
2020,2,A,골목상권,1000834,청룡길,HL,상권축소,114,50,8860570560.0,812703,206,43012478.44660194,3945.160194174757,608385,404,3495,35,53,167988925,11620
2020,2,A,골목상권,1000833,청룡8길,LL,다이나믹,106,49,3340136375.0,235214,64,52189630.859375,3675.21875,815307,222,1957,24,50,134230510,11620
2020,2,A,골목상권,1000832,중앙길,LH,상권확장,93,54,2654775207.0,219024,73,36366783.65753425,3000.328767123288,1541248,99,3245,38,55,168766128,11620
2020,2,A,골목상권,1000831,조원중앙로2길,HL,상권축소,126,49,4626177716.0,248725,150,30841184.773333333,1658.1666666666667,946501,921,4273,49,51,184229943,11620
2020,2,A,골목상권,1000830,조원로18길,HL,상권축소,126,51,5223064508.0,194438,205,25478363.453658536,948.4780487804878,405313,179,1941,20,44,140071935,11620
2020,2,A,골목상권,1000829,조원로10길,HL,상권축소,122,50,20809397415.0,447865,165,126117560.0909091,2714.3333333333335,650596,397,1693,13,50,155712162,11620
2020,2,A,골목상권,1000828,장군봉2길,LL,다이나믹,84,46,3304977397.0,125565,88,37556561.32954545,1426.875,505502,201,1840,27,59,173017826,11620
2020,2,A,골목상권,1000827,장군봉1길,LL,다이나믹,107,47,11048280110.0,613150,228,48457368.903508775,2689.254385964912,470622,326,835,20,66,227769485,11620
2020,2,A,골목상권,1000826,인헌길,HH,정체,122,57,2156463079.0,235277,62,34781662.56451613,3794.7903225806454,1024842,115,2890,81,55,145661021,11620
2020,2,A,골목상권,1000825,은천로25길,LL,다이나믹,96,48,2571675132.0,73318,76,33837830.684210524,964.7105263157895,466101,44,1382,20,60,199845910,11620
2020,2,A,골목상권,1000824,양녕로6길,LL,다이나믹,96,47,1769246412.0,96361,35,50549897.48571429,2753.1714285714284,1263000,205,4480,60,54,152585825,11620
2020,2,A,골목상권,1000823,신원로3길,LL,다이나믹,93,51,4451382494.0,383119,121,36788285.07438017,3166.2727272727275,1009511,180,2726,19,55,152974752,11620
2020,2,A,골목상권,1000822,신사로20길,LH,상권확장,88,57,1041491948.0,139268,16,65093246.75,8704.25,997964,121,1882,9,42,148581023,11620
2020,2,A,골목상권,1000821,신림로65길,LL,다이나믹,100,49,5334890468.0,511964,87,61320580.09195402,5884.64367816092,1065028,228,2021,9,26,131420261,11620
2020,2,A,골목상권,1000820,신림로64길,LL,다이나믹,94,45,6682308969.0,352397,93,71852784.61290322,3789.2150537634407,448448,113,1672,13,31,147040989,11620
2020,2,A,골목상권,1000819,신림로48길,HH,정체,171,60,1682236308.0,149575,40,42055907.7,3739.375,467729,75,2514,47,47,113273657,11620
2020,2,A,골목상권,1000818,신림로38길,LH,상권확장,107,57,2453263532.0,198984,69,35554543.942028984,2883.8260869565215,565990,147,3866,21,53,129719278,11620
2020,2,A,골목상권,1000817,신림로28길,HH,정체,127,57,6710744709.0,322616,135,49709220.06666667,2389.748148148148,556418,442,2951,22,58,120401506,11620
2020,2,A,골목상권,1000816,신림로11길,LL,다이나믹,93,53,3551575683.0,392516,88,40358814.57954545,4460.409090909091,883150,284,4554,23,48,137910628,11620
2020,2,A,골목상권,1000815,신림동길,LL,다이나믹,101,53,5276654783.0,351611,138,38236628.86231884,2547.9057971014495,1380249,669,4331,36,38,141506482,11620
2020,2,A,골목상권,1000814,승방길,LH,상권확장,97,54,1941222601.0,142725,40,48530565.025,3568.125,791924,251,3100,77,66,242888496,11620
2020,2,A,골목상권,1000813,서림7길,LH,상권확장,97,58,1941259383.0,347248,32,60664355.71875,10851.5,1131838,116,3996,35,46,100019132,11620
2020,2,A,골목상권,1000812,봉천로33길,LL,다이나믹,95,50,4390619758.0,310381,94,46708720.82978723,3301.925531914894,792205,211,4033,37,56,180017762,11620
2020,2,A,골목상권,1000811,봉천로13길,LL,다이나믹,89,44,551290317.0,58070,28,19688939.89285714,2073.9285714285716,580632,241,3806,52,57,159279934,11620
2020,2,A,골목상권,1000810,복은길,LL,다이나믹,86,53,1801494179.0,166880,40,45037354.475,4172.0,954840,405,3919,47,47,107323184,11620
2020,2,A,골목상권,1000809,법원단지길,LL,다이나믹,111,51,5208491425.0,420758,93,56005284.13978495,4524.279569892473,440118,16,1374,26,49,150386478,11620
2020,2,A,골목상권,1000808,법원단지9길,HH,정체,116,61,1045802150.0,109696,31,33735553.22580645,3538.5806451612902,1379806,163,5050,136,48,117012119,11620
2020,2,A,골목상권,1000807,미성5길,HH,정체,125,56,2265862737.0,238077,42,53949112.78571428,5668.5,770732,309,4604,65,54,140504682,11620
2020,2,A,골목상권,1000806,대학길,LL,다이나믹,91,47,5175090167.0,713044,121,42769340.22314049,5892.925619834711,699079,80,1780,7,55,120922619,11620
2020,2,A,골목상권,1000804,당곡길,LH,상권확장,108,57,7672899699.0,483987,168,45672022.01785714,2880.875,502608,227,1759,17,61,180351294,11620
2020,2,A,골목상권,1000803,남현길,LL,다이나믹,103,50,4781544613.0,398187,60,79692410.21666667,6636.45,1208728,117,1921,27,56,206556469,11620
2020,2,A,골목상권,1000802,남현3길,HH,정체,123,59,5990772547.0,623115,74,80956385.77027027,8420.472972972973,945045,372,1627,12,52,220341053,11620
2020,2,A,골목상권,1000801,남현2길,HH,정체,128,59,5387319833.0,339625,99,54417372.05050505,3430.5555555555557,1032765,568,2815,47,55,191712853,11620
2020,2,A,골목상권,1000800,남부순환로248길,HL,상권축소,112,52,6974944676.0,357982,127,54920824.22047244,2818.755905511811,401005,404,1575,29,57,150852152,11620
2020,2,A,골목상권,1000799,남부순환로234길,LL,다이나믹,70,50,3671459757.0,231990,94,39058082.52127659,2467.978723404255,654412,126,1765,11,67,205016538,11620
2020,2,A,골목상권,1000798,남부순환로172길,HL,상권축소,116,53,7225100720.0,271419,83,87049406.26506025,3270.10843373494,577163,450,2624,27,49,158554384,11620
2020,2,A,골목상권,1000797,남부순환로161길,LL,다이나믹,107,50,4471979367.0,285322,147,30421628.346938774,1940.9659863945578,635522,347,3714,39,63,181128037,11620
2020,2,A,골목상권,1000796,남부순환로151길,LL,다이나믹,110,49,11063535714.0,831682,161,68717613.13043478,5165.726708074534,1006093,788,3379,39,51,165222107,11620
2020,2,A,골목상권,1000795,남부순환로142길,HL,상권축소,118,52,5056704649.0,191400,79,64008919.60759494,2422.784810126582,539912,418,3541,58,42,169088854,11620
2020,2,A,골목상권,1000794,난향길,LL,다이나믹,102,53,3364848268.0,264230,34,98966125.52941176,7771.470588235294,316725,206,2551,32,59,124513185,11620
2020,2,A,골목상권,1000793,난우길,HL,상권축소,112,51,5632597250.0,188955,138,40815922.10144927,1369.2391304347825,684442,217,2314,37,57,136820086,11620
2020,2,A,골목상권,1000792,난곡로74길,LL,다이나믹,97,44,2073471144.0,141833,67,30947330.507462688,2116.910447761194,740707,2179,1833,14,34,119506288,11620
2020,2,A,골목상권,1000791,난곡로34길,HH,정체,127,61,4727867775.0,466921,77,61400880.1948052,6063.909090909091,548004,47,2451,46,50,146341289,11620
2020,2,A,골목상권,1000790,난곡로26길,HH,정체,132,56,1611085815.0,99871,50,32221716.3,1997.42,787549,120,3180,31,49,131467761,11620
2020,2,A,골목상권,1000789,난곡로24길,HH,정체,144,56,361620593.0,21919,26,13908484.346153846,843.0384615384615,459976,89,2506,25,50,140247194,11620
2020,2,A,골목상권,1000788,낙성대역길,LH,상권확장,93,57,2889613195.0,295454,86,33600153.430232555,3435.5116279069766,1471273,431,5165,89,52,140663147,11620
2020,2,A,골목상권,1000787,국회단지길,HL,상권축소,133,52,981999787.0,117660,30,32733326.233333334,3922.0,1458721,1430,5343,164,52,129726530,11620
2020,2,A,골목상권,1000786,구암길,HL,상권축소,122,49,2038060676.0,128965,46,44305666.86956522,2803.586956521739,661838,228,8573,71,54,161318057,11620
2020,2,A,골목상권,1000785,관천로22길,LH,상권확장,99,57,4972057588.0,319469,79,62937437.82278481,4043.9113924050635,900407,194,4179,58,51,149046662,11620
2020,2,A,골목상권,1000784,관천로15길,LH,상권확장,102,62,2391854359.0,321115,36,66440398.86111111,8919.861111111111,1143325,236,4579,44,54,165899541,11620
2020,2,A,골목상권,1000783,관악로30길,LL,다이나믹,91,48,6020576760.0,378150,146,41236827.12328767,2590.068493150685,644764,140,2734,5,67,286152059,11620
2020,2,A,골목상권,1000782,관악로28길,HH,정체,116,55,2515165593.0,117108,52,48368569.09615385,2252.076923076923,399326,122,3044,4,75,276499047,11620
2020,2,A,골목상권,1000781,관악로14길,LL,다이나믹,92,54,7319530493.0,463250,117,62560089.68376068,3959.4017094017095,845982,109,1339,10,63,201400725,11620
2020,2,A,골목상권,1000780,관악로10길,LH,상권확장,88,57,2337745936.0,196365,50,46754918.72,3927.3,1297839,1482,4485,54,61,186052075,11620
2020,2,A,골목상권,1000779,흑석로9길,LL,다이나믹,90,50,3988139632.0,385782,120,33234496.933333334,3214.85,626856,110,1982,31,61,243658580,11590
2020,2,A,골목상권,1000778,흑석로13길,LH,상권확장,101,64,1695104031.0,117992,38,44608000.815789476,3105.0526315789475,412231,77,2511,12,80,340568775,11590
2020,2,A,골목상권,1000777,장승배기로27길,HH,정체,112,62,1618801987.0,119265,53,30543433.71698113,2250.2830188679245,805814,260,2300,5,55,343230952,11590
2020,2,A,골목상권,1000776,장승배기로19길,HH,정체,154,66,721463503.0,46263,40,18036587.575,1156.575,579405,518,2317,15,54,300395809,11590
2020,2,A,골목상권,1000775,장승배기로10길,HH,정체,168,67,5634737057.0,409905,105,53664162.44761905,3903.8571428571427,318007,223,350,4,56,206145833,11590
2020,2,A,골목상권,1000774,여의대방로46길,LH,상권확장,95,64,5873544506.0,367198,48,122365510.54166667,7649.958333333333,547641,1238,2947,12,60,323625401,11590
2020,2,A,골목상권,1000773,여의대방로24길,HL,상권축소,120,53,6652553385.0,297243,120,55437944.875,2477.025,567229,16249,2862,50,46,183054554,11590
2020,2,A,골목상권,1000772,여의대방로22카길,LL,다이나믹,110,49,5562618934.0,237048,66,84282105.06060606,3591.6363636363635,661604,346,3256,47,55,175748433,11590
2020,2,A,골목상권,1000771,여의대방로22나길,LL,다이나믹,97,46,1559340111.0,191413,34,45862944.441176474,5629.794117647059,417119,188,2485,24,56,185352638,11590
2020,2,A,골목상권,1000770,여의대방로22길,LL,다이나믹,105,54,1021203619.0,97591,26,39277062.26923077,3753.5,393068,241,2332,31,53,168621040,11590
2020,2,A,골목상권,1000769,양녕로26길,LH,상권확장,94,54,1841473337.0,120128,68,27080490.25,1766.5882352941176,980278,92,1936,32,61,212254333,11590
2020,2,A,골목상권,1000768,신대방길,HL,상권축소,123,53,9064327129.0,580297,203,44651857.778325126,2858.6059113300494,519267,191,3762,27,42,167680015,11590
2020,2,A,골목상권,1000767,성대로29길,LH,상권확장,100,58,886677132.0,96367,14,63334080.85714286,6883.357142857143,488914,297,2161,36,52,169915376,11590
2020,2,A,골목상권,1000766,성대로1길,HL,상권축소,117,53,7430023673.0,375610,98,75816568.09183674,3832.7551020408164,440580,87,1153,13,48,137771612,11590
2020,2,A,골목상권,1000765,서달로8가길,HH,정체,142,60,7154927151.0,348019,48,149060982.3125,7250.395833333333,202164,83,586,1,38,325466667,11590
2020,2,A,골목상권,1000764,서달로15길,HH,정체,119,60,10721847645.0,459140,90,119131640.5,5101.555555555556,159318,42,347,2,62,274625000,11590
2020,2,A,골목상권,1000762,서달로10길,HH,정체,171,93,351124483.0,11140,15,23408298.866666667,742.6666666666666,1404739,51,1546,6,55,342275463,11590
2020,2,A,골목상권,1000761,상도로62길,LH,상권확장,90,56,9548441729.0,547579,131,72888868.16030534,4179.992366412213,1555841,332,2943,49,47,164217277,11590
2020,2,A,골목상권,1000760,상도로61길,LH,상권확장,92,56,6028636368.0,641362,166,36317086.55421687,3863.626506024096,654629,187,2291,6,57,220766836,11590
2020,2,A,골목상권,1000759,상도로47길,LL,다이나믹,109,51,1988564775.0,161233,52,38241630.288461536,3100.6346153846152,839067,601,3971,98,56,181856685,11590
